usertoken,visGroup,trial_duration,vars,varIndex,prior_belief,prior_lwr,prior_upr,post_belief,post_lwr,post_upr,diff_belief,diff_uncertainty,pop_corr,sample_corr,post_error,post_error_abs,prior_uncertainty,post_uncertainty,prior_sd,post_sd,exclude
FKibMthV,line,16269,Government spending_Budget deficit,7,0.809962192,0.619924384,1,0.83566691,0.675574028,0.995759792,0.0257,-0.05989,0.9,0.93,-0.09433309,0.09433309,0.380075616,0.320185764,0.095018904,0.080046441,0
FKibMthV,line,9933,Immigrant population_Economic growth,5,-0.585431118,-0.937073549,-0.233788687,0.385223389,-0.600589778,1,0.97065,0.8973,0.4,0.44,-0.054776611,0.054776611,0.703284862,1.600589778,0.175821216,0.492906584,0
FKibMthV,line,9927,Income tax rate_Poverty rate,8,0.62116465,0.301301544,0.941027755,-0.096702445,-0.820808872,0.627403982,-0.71787,0.80849,0,0.08,-0.176702445,0.176702445,0.639726211,1.448212854,0.159931553,0.362053213,0
FKibMthV,line,8479,Labor union participation_Corporate profits,9,-0.854407884,-1,-0.331653907,-0.625674343,-1,-0.12717338,0.22873,0.20448,-0.4,-0.41,-0.215674343,0.215674343,0.668346093,0.87282662,0.261376989,0.249250482,0
FKibMthV,scatter,23595,Temperature_Crime rate,1,0.786020203,0.572040406,1,1,0.254233464,1,0.21398,0.31781,0.4,0.4,0.6,0.6,0.427959594,0.745766536,0.106989898,0.372883268,0
FKibMthV,scatter,15300,Temperature_Sales of Mittens,3,-0.92267419,-1,-0.776701201,-0.884737697,-1,-0.609067485,0.03794,0.16763,-0.9,-0.89,0.005262303,0.005262303,0.223298799,0.390932515,0.072986494,0.137835106,0
FKibMthV,line,16528,Vaccination rate_Rate of illness,6,0.80952397,0.61904794,1,-0.879063206,-1,-0.611362403,-1.68859,0.00769,-0.9,-0.89,0.010936794,0.010936794,0.38095206,0.388637597,0.095238015,0.133850401,0
FKibMthV,scatter,11071,Weight_Price,4,0.957714604,0.915429208,1,1,0.777341378,1,0.04229,0.13809,0.9,0.9,0.1,0.1,0.084570792,0.222658622,0.021142698,0.111329311,0
FKibMthV,scatter,10309,Yearly income_Height,2,0.609326318,0.218652636,1,0.72258072,0.445161439,1,0.11325,-0.22651,0,0.02,0.70258072,0.70258072,0.781347364,0.554838561,0.195336841,0.13870964,0
FQ9V91eN,scatter,11040,Exercise amount_Body weight,2,-0.362162598,-0.578760776,-0.14556442,-0.814056841,-1,-0.297176531,-0.45189,0.26963,-0.4,-0.42,-0.394056841,0.394056841,0.433196356,0.702823469,0.108299089,0.258440155,0
FQ9V91eN,hop,7456,Government spending_Budget deficit,8,0.247759054,0.035888774,0.459629334,0.919269695,0.429830118,1,0.67151,0.14643,0.9,0.93,-0.010730305,0.010730305,0.42374056,0.570169882,0.10593514,0.244719788,0
FQ9V91eN,hop,9296,Immigrant population_Economic growth,5,0.237464091,0.065214327,0.409713855,0.358313848,0.131847376,0.584780319,0.12085,0.10843,0.4,0.44,-0.081686152,0.081686152,0.344499528,0.452932944,0.086124882,0.113233236,0
FQ9V91eN,hop,9548,Income tax rate_Poverty rate,7,-0.016448845,-0.555388854,0.522491164,0.016313663,-0.411369335,0.44399666,0.03276,-0.22251,0,0.08,-0.063686337,0.063686337,1.077880018,0.855365995,0.269470004,0.213841499,0
FQ9V91eN,hop,12685,Labor union participation_Corporate profits,6,-0.452684317,-0.603663154,-0.30170548,-0.627830206,-0.843358087,-0.412302326,-0.17515,0.1291,-0.4,-0.41,-0.217830206,0.217830206,0.301957673,0.431055761,0.075489418,0.10776394,0
FQ9V91eN,scatter,7592,Temperature_Crime rate,1,0.309976235,-0.048958802,0.668911271,0.847371322,0.317840294,1,0.5374,-0.03571,0.4,0.4,0.447371322,0.447371322,0.717870073,0.682159706,0.179467518,0.264765514,0
FQ9V91eN,scatter,18939,Temperature_Sales of Mittens,4,-0.831819521,-0.831819521,-0.831819521,-0.973951584,-1,-0.823743925,-0.14213,0.17626,-0.9,-0.89,-0.083951584,0.083951584,0,0.176256075,0.001,0.075103829,0
FQ9V91eN,hop,22399,Vaccination rate_Rate of illness,9,-0.902087766,-1,-0.711327071,-0.906929866,-1,-0.702757614,-0.00484,0.00857,-0.9,-0.89,-0.016929866,0.016929866,0.288672929,0.297242386,0.095380348,0.102086126,0
FQ9V91eN,scatter,6318,Weight_Price,3,0.936002748,0.767655081,1,0.843297495,0.603257433,1,-0.09271,0.1644,0.9,0.9,-0.056702505,0.056702505,0.232344919,0.396742567,0.084173834,0.120020031,0
FQ9V91eN,scatter,10388,Yearly income_Height,0,0.317633586,-0.009050504,0.644317675,0.337056342,-0.091449047,0.765561732,0.01942,0.20364,0,0.02,0.317056342,0.317056342,0.653368179,0.857010779,0.163342045,0.214252695,0
FXCVfGjH,scatter,24785,Exercise amount_Body weight,4,-1,-1,-0.568611107,-0.870417967,-1,0.508836813,0.12958,1.07745,-0.4,-0.42,-0.450417967,0.450417967,0.431388893,1.508836813,0.215694447,0.68962739,0
FXCVfGjH,hop,12453,Government spending_Budget deficit,7,1,0.248375758,1,0.985728087,0.804194156,1,-0.01427,-0.55582,0.9,0.93,0.055728087,0.055728087,0.751624242,0.195805844,0.375812121,0.090766966,0
FXCVfGjH,hop,12908,Immigrant population_Economic growth,6,0.184153539,-0.631692923,1,0.165785292,-0.668429417,1,-0.01837,0.03674,0.4,0.44,-0.274214708,0.274214708,1.631692923,1.668429417,0.407923231,0.417107354,0
FXCVfGjH,hop,14948,Income tax rate_Poverty rate,5,-0.434557082,-0.83955844,-0.029555724,0.11155788,-0.937211033,1,0.54611,1.12721,0,0.08,0.03155788,0.03155788,0.810002716,1.937211033,0.202500679,0.524384456,0
FXCVfGjH,hop,8927,Labor union participation_Corporate profits,8,-1,-1,0.178232153,-0.982601009,-1,0.171798432,0.0174,-0.00643,-0.4,-0.41,-0.572601009,0.572601009,1.178232153,1.171798432,0.589116076,0.577199721,0
FXCVfGjH,scatter,6176,Temperature_Crime rate,3,-1,-1,-0.841187575,1,0.631805016,1,2,0.20938,0.4,0.4,0.6,0.6,0.158812425,0.368194984,0.079406213,0.184097492,0
FXCVfGjH,scatter,24241,Temperature_Sales of Mittens,2,-1,-1,-0.796760303,-1,-1,-0.880602082,0,-0.08384,-0.9,-0.89,-0.11,0.11,0.203239697,0.119397918,0.101619849,0.059698959,0
FXCVfGjH,hop,9115,Vaccination rate_Rate of illness,9,-1,-1,-0.885886022,-0.883444319,-1,-0.763519992,0.11656,0.12237,-0.9,-0.89,0.006555681,0.006555681,0.114113978,0.236480008,0.057056989,0.059962164,0
FXCVfGjH,scatter,23038,Weight_Price,0,1,0.20308015,1,0.966411197,0.804996869,1,-0.03359,-0.60192,0.9,0.9,0.066411197,0.066411197,0.79691985,0.195003131,0.398459925,0.080707164,0
FXCVfGjH,scatter,13146,Yearly income_Height,1,0.145945502,-0.708108995,1,0.018314769,-1,1,-0.12763,0.29189,0,0.02,-0.001685231,0.001685231,1.708108995,2,0.427027249,0.509157385,0
G7GIkSTP,scatter,4556,Exercise amount_Body weight,1,-1,-1,0.098104132,1,-0.7017348,1,2,0.60363,-0.4,-0.42,1.42,1.42,1.098104132,1.7017348,0.549052066,0.8508674,1
G7GIkSTP,line,11354,Government spending_Budget deficit,5,1,-0.340381562,1,1,-0.522928051,1,0,0.18255,0.9,0.93,0.07,0.07,1.340381562,1.522928051,0.670190781,0.761464025,1
G7GIkSTP,line,3896,Immigrant population_Economic growth,9,1,-0.546070219,1,1,-1,1,0,0.45393,0.4,0.44,0.56,0.56,1.546070219,2,0.773035109,1,1
G7GIkSTP,line,3979,Income tax rate_Poverty rate,8,1,-0.888126008,1,1,-0.73887638,1,0,-0.14925,0,0.08,0.92,0.92,1.888126008,1.73887638,0.944063004,0.86943819,1
G7GIkSTP,line,16159,Labor union participation_Corporate profits,6,,1,1,1,-0.915256934,1,,1.91526,-0.4,-0.41,1.41,1.41,0,1.915256934,,0.957628467,1
G7GIkSTP,scatter,4097,Temperature_Crime rate,4,1,-1,1,1,-0.746312457,1,0,-0.25369,0.4,0.4,0.6,0.6,2,1.746312457,1,0.873156229,1
G7GIkSTP,scatter,4028,Temperature_Sales of Mittens,0,1,0.353230971,1,1,-0.730591267,1,0,1.08382,-0.9,-0.89,1.89,1.89,0.646769029,1.730591267,0.323384514,0.865295634,1
G7GIkSTP,line,3969,Vaccination rate_Rate of illness,7,0.634757112,-1,1,1,-0.507081533,1,0.36524,-0.49292,-0.9,-0.89,1.89,1.89,2,1.507081533,0.817378556,0.753540766,1
G7GIkSTP,scatter,4066,Weight_Price,3,1,-0.872360761,1,1,-1,1,0,0.12764,0.9,0.9,0.1,0.1,1.872360761,2,0.93618038,1,1
G7GIkSTP,scatter,12640,Yearly income_Height,2,1,-0.737867522,1,1,-1,1,0,0.26213,0,0.02,0.98,0.98,1.737867522,2,0.868933761,1,1
GO4G3Cew,scatter,16027,Exercise amount_Body weight,1,-0.699136665,-1,-0.283626966,-0.609000391,-0.753598464,-0.464402318,0.09014,-0.42718,-0.4,-0.42,-0.189000391,0.189000391,0.716373034,0.289196146,0.20775485,0.072299036,0
GO4G3Cew,line,17125,Government spending_Budget deficit,8,-0.587736257,-0.587736257,-0.587736257,-0.400521011,-0.735376679,-0.065665342,0.18722,0.66971,0.9,0.93,-1.330521011,1.330521011,0,0.669711337,0.001,0.167427834,0
GO4G3Cew,line,16575,Immigrant population_Economic growth,6,0.247662929,-0.041017735,0.536343593,0.298039923,0.080367503,0.515712343,0.05038,-0.14202,0.4,0.44,-0.141960077,0.141960077,0.577361328,0.43534484,0.144340332,0.10883621,0
GO4G3Cew,line,9127,Income tax rate_Poverty rate,5,0.457916903,0.43756564,0.478268165,0.53701361,0.012967122,1,0.0791,0.94633,0,0.08,0.45701361,0.45701361,0.040702524,0.987032878,0.010175631,0.262023244,0
GO4G3Cew,line,8972,Labor union participation_Corporate profits,7,-0.51882411,-0.756079033,-0.281569188,-0.311121091,-0.601207744,-0.021034438,0.2077,0.10566,-0.4,-0.41,0.098878909,0.098878909,0.474509845,0.580173307,0.118627461,0.145043327,0
GO4G3Cew,scatter,6384,Temperature_Crime rate,3,0.383869288,0.198764528,0.568974047,0.765269564,0.530539129,1,0.3814,0.09925,0.4,0.4,0.365269564,0.365269564,0.370209519,0.469460871,0.09255238,0.117365218,0
GO4G3Cew,scatter,14329,Temperature_Sales of Mittens,4,-0.713647571,-0.802145449,-0.625149692,-1,-1,-0.741656553,-0.28635,0.08135,-0.9,-0.89,-0.11,0.11,0.176995757,0.258343447,0.044248939,0.129171724,0
GO4G3Cew,line,26805,Vaccination rate_Rate of illness,9,-0.724207359,-0.786514286,-0.661900431,-0.642914034,-1,-0.210096289,0.08129,0.66529,-0.9,-0.89,0.247085966,0.247085966,0.124613856,0.789903711,0.031153464,0.216408872,0
GO4G3Cew,scatter,20737,Weight_Price,0,0.986599673,0.703605452,1,0.750567136,0.302302759,1,-0.23603,0.4013,0.9,0.9,-0.149432864,0.149432864,0.296394548,0.697697241,0.141497111,0.224132189,0
GO4G3Cew,scatter,11537,Yearly income_Height,2,0.01664455,-0.061656113,0.094945213,-0.194321329,-0.194321329,-0.194321329,-0.21097,-0.1566,0,0.02,-0.214321329,0.214321329,0.156601326,0,0.039150332,0.001,0
GU5yyXZ0,scatter,37878,Exercise amount_Body weight,1,-0.44759592,-0.757857607,-0.137334233,-0.540629902,-0.961786592,-0.119473211,-0.09303,0.22179,-0.4,-0.42,-0.120629902,0.120629902,0.620523373,0.842313381,0.155130843,0.210578345,0
GU5yyXZ0,hop,12019,Government spending_Budget deficit,6,0.974867834,0.761162475,1,-0.831921671,-0.934745206,-0.729098136,-1.80679,-0.03319,0.9,0.93,-1.761921671,1.761921671,0.238837525,0.205647071,0.10685268,0.051411768,0
GU5yyXZ0,hop,10122,Immigrant population_Economic growth,7,0.337367279,0.1746719,0.500062658,0.00432981,-0.430386519,0.439046138,-0.33304,0.54404,0.4,0.44,-0.43567019,0.43567019,0.325390758,0.869432657,0.081347689,0.217358164,0
GU5yyXZ0,hop,12741,Income tax rate_Poverty rate,8,0.439046138,0.25743489,0.620657386,0.024289723,-0.460268129,0.508847574,-0.41476,0.60589,0,0.08,-0.055710277,0.055710277,0.363222496,0.969115702,0.090805624,0.242278926,0
GU5yyXZ0,hop,40024,Labor union participation_Corporate profits,9,0.792176781,0.581898246,1,-0.030303061,-0.046462872,-0.01414325,-0.82248,-0.38578,-0.4,-0.41,0.379696939,0.379696939,0.418101754,0.032319622,0.105139267,0.008079905,0
GU5yyXZ0,scatter,25650,Temperature_Crime rate,4,-0.011037379,-0.222408251,0.200333493,0.756345339,0.539400296,0.973290383,0.76738,0.01115,0.4,0.4,0.356345339,0.356345339,0.422741744,0.433890087,0.105685436,0.108472522,0
GU5yyXZ0,scatter,35321,Temperature_Sales of Mittens,3,-0.711990629,-0.849411762,-0.574569496,-0.862814005,-1,-0.667178235,-0.15082,0.05798,-0.9,-0.89,0.027185995,0.027185995,0.274842266,0.332821765,0.068710567,0.097817885,0
GU5yyXZ0,hop,20360,Vaccination rate_Rate of illness,5,0.817602457,0.792663796,0.842541118,-0.69748414,-0.894517684,-0.500450596,-1.51509,0.34419,-0.9,-0.89,0.19251586,0.19251586,0.049877322,0.394067089,0.012469331,0.098516772,0
GU5yyXZ0,scatter,29711,Weight_Price,0,0.868274317,0.655045458,1,0.765454686,0.664470614,0.866438758,-0.10282,-0.14299,0.9,0.9,-0.134545314,0.134545314,0.344954542,0.201968144,0.10661443,0.050492036,0
GU5yyXZ0,scatter,29547,Yearly income_Height,2,0.005091658,-0.04085809,0.051041406,-0.017515518,-0.6156634,0.580632364,-0.02261,1.1044,0,0.02,-0.037515518,0.037515518,0.091899497,1.196295764,0.022974874,0.299073941,0
GaE23ZWa,scatter,21381,Exercise amount_Body weight,2,0.311728732,0.311728732,0.311728732,-1,-1,0.245039723,-1.31173,1.24504,-0.4,-0.42,-0.58,0.58,0,1.245039723,0.001,0.622519861,0
GaE23ZWa,line,7480,Government spending_Budget deficit,9,1,0.57766426,1,1,0.76577852,1,0,-0.18811,0.9,0.93,0.07,0.07,0.42233574,0.23422148,0.21116787,0.11711074,0
GaE23ZWa,line,9590,Immigrant population_Economic growth,8,0.763191714,0.142902541,1,0.553292664,-1,1,-0.2099,1.1429,0.4,0.44,0.113292664,0.113292664,0.857097459,2,0.310144586,0.776646332,0
GaE23ZWa,line,10039,Income tax rate_Poverty rate,7,0.766891595,0.219990897,1,-0.000938506,-0.735175691,0.73329868,-0.76783,0.68847,0,0.08,-0.080938506,0.080938506,0.780009103,1.468474371,0.273450349,0.367118593,0
GaE23ZWa,line,14507,Labor union participation_Corporate profits,5,-0.397921267,-0.73179614,-0.064046394,-1,-1,0.316621127,-0.60208,0.64887,-0.4,-0.41,-0.59,0.59,0.667749746,1.316621127,0.166937436,0.658310563,0
GaE23ZWa,scatter,22546,Temperature_Crime rate,4,0.481269999,-0.358844016,1,0.721491616,0.129333712,1,0.24022,-0.48818,0.4,0.4,0.321491616,0.321491616,1.358844016,0.870666288,0.420057008,0.296078952,0
GaE23ZWa,scatter,17373,Temperature_Sales of Mittens,1,0.980524674,0.812049991,1,-0.805401071,-1,-0.610802142,-1.78593,0.20125,-0.9,-0.89,0.084598929,0.084598929,0.187950009,0.389197858,0.084237341,0.097299465,0
GaE23ZWa,line,11876,Vaccination rate_Rate of illness,6,-0.880293049,-1,-0.746084432,-0.946439037,-1,-0.586962843,-0.06615,0.15912,-0.9,-0.89,-0.056439037,0.056439037,0.253915568,0.413037157,0.067104308,0.179738097,0
GaE23ZWa,scatter,7847,Weight_Price,3,0.048296447,-0.222021463,0.318614357,0.901400448,0.198554317,1,0.8531,0.26081,0.9,0.9,0.001400448,0.001400448,0.54063582,0.801445683,0.135158955,0.351423065,0
GaE23ZWa,scatter,23346,Yearly income_Height,0,0.323180073,-0.353639853,1,0.0160776,-0.916472704,0.948627903,-0.3071,0.51146,0,0.02,-0.0039224,0.0039224,1.353639853,1.865100607,0.338409963,0.466275152,0
GhCaq6sR,line,11133,Exercise amount_Body weight,7,-0.800084605,-0.814960284,-0.785208927,-0.466210849,-0.466210849,-0.466210849,0.33387,-0.02975,-0.4,-0.42,-0.046210849,0.046210849,0.029751357,0,0.007437839,0.001,0
GhCaq6sR,scatter,18087,Government spending_Budget deficit,1,-0.695984942,-0.732030152,-0.659939733,0.656822707,0.637993736,0.675651677,1.35281,-0.03443,0.9,0.93,-0.273177293,0.273177293,0.072090418,0.037657941,0.018022605,0.009414485,0
GhCaq6sR,scatter,36774,Immigrant population_Economic growth,0,-0.883644764,-0.883833783,-0.883455745,-1,-1,-0.704590609,-0.11636,0.29503,0.4,0.44,-1.44,1.44,0.000378037,0.295409391,0.001,0.147704696,0
GhCaq6sR,scatter,25008,Income tax rate_Poverty rate,2,0.60955381,0.508193353,0.710914266,0.453502435,0.212142628,0.694862241,-0.15605,0.28,0,0.08,0.373502435,0.373502435,0.202720913,0.482719613,0.050680228,0.120679903,0
GhCaq6sR,scatter,13866,Labor union participation_Corporate profits,4,0.637730655,0.492987607,0.782473703,-0.34757831,-0.349378639,-0.34577798,-0.98531,-0.28589,-0.4,-0.41,0.06242169,0.06242169,0.289486096,0.003600659,0.072371524,0.001,0
GhCaq6sR,line,11740,Temperature_Crime rate,8,-0.679063536,-0.701107873,-0.657019199,0.597516701,0.513456384,0.681577019,1.27658,0.12403,0.4,0.4,0.197516701,0.197516701,0.044088674,0.168120635,0.011022168,0.042030159,0
GhCaq6sR,line,11165,Temperature_Sales of Mittens,5,1,0.955540172,1,-0.579256271,-0.72139501,-0.437117531,-1.57926,0.23982,-0.9,-0.89,0.310743729,0.310743729,0.044459828,0.284277479,0.022229914,0.07106937,0
GhCaq6sR,scatter,18276,Vaccination rate_Rate of illness,3,0.593720306,0.525524075,0.661916538,-0.680923581,-0.743339231,-0.618507931,-1.27464,-0.01156,-0.9,-0.89,0.209076419,0.209076419,0.136392463,0.1248313,0.034098116,0.031207825,0
GhCaq6sR,line,10855,Weight_Price,9,-0.901911034,-1,-0.803822068,0.82523191,0.694923647,0.955540172,1.72714,0.06444,0.9,0.9,-0.07476809,0.07476809,0.196177932,0.260616525,0.049044483,0.065154131,0
GhCaq6sR,line,11786,Yearly income_Height,6,-0.813220274,-0.859640459,-0.766800088,0.205479471,0.145214464,0.265744478,1.0187,0.02769,0,0.02,0.185479471,0.185479471,0.092840372,0.120530014,0.023210093,0.030132503,0
Gk1jf1rf,band,13846,Exercise amount_Body weight,6,-0.162097425,-0.501943941,0.177749091,-0.637582248,-1,0.660179358,-0.47548,0.98049,-0.4,-0.42,-0.217582248,0.217582248,0.679693032,1.660179358,0.169923258,0.648880803,1
Gk1jf1rf,scatter,17144,Government spending_Budget deficit,1,0.805993262,0.285561229,1,0.813380337,0.381184581,1,0.00739,-0.09562,0.9,0.93,-0.116619663,0.116619663,0.714438771,0.618815419,0.260216016,0.216097878,1
Gk1jf1rf,scatter,5661,Immigrant population_Economic growth,3,0.737696729,0.274153336,1,0.676743989,-1,1,-0.06095,1.27415,0.4,0.44,0.236743989,0.236743989,0.725846664,2,0.231771697,0.838371994,1
Gk1jf1rf,scatter,7917,Income tax rate_Poverty rate,4,0.984198619,0.743364179,1,0.024199629,-0.951600743,1,-0.96,1.69496,0,0.08,-0.055800371,0.055800371,0.256635821,1.951600743,0.12041722,0.487900186,1
Gk1jf1rf,scatter,8619,Labor union participation_Corporate profits,2,-1,-1,-0.882299591,-1,-1,-0.382285332,0,0.50001,-0.4,-0.41,-0.59,0.59,0.117700409,0.617714668,0.058850205,0.308857334,1
Gk1jf1rf,band,7087,Temperature_Crime rate,9,0.30683978,-0.244824065,0.858503625,0.492803425,0.180300237,0.805306612,0.18596,-0.47832,0.4,0.4,0.092803425,0.092803425,1.103327691,0.625006376,0.275831923,0.156251594,1
Gk1jf1rf,band,20810,Temperature_Sales of Mittens,7,-1,-1,-1,-1,-1,-0.927757557,0,0.07224,-0.9,-0.89,-0.11,0.11,0,0.072242443,0.001,0.036121221,1
Gk1jf1rf,scatter,12446,Vaccination rate_Rate of illness,0,-1,-1,-0.799451805,-1,-1,-1,0,-0.20055,-0.9,-0.89,-0.11,0.11,0.200548195,0,0.100274097,0.001,1
Gk1jf1rf,band,6721,Weight_Price,5,1,0.944091734,1,0.991103574,0.959787419,1,-0.0089,-0.0157,0.9,0.9,0.091103574,0.091103574,0.055908266,0.040212581,0.027954133,0.015658077,1
Gk1jf1rf,band,3745,Yearly income_Height,8,-0.036861598,-0.050850338,-0.022872858,-0.022366554,-0.826170812,0.781437704,0.0145,1.57963,0,0.02,-0.042366554,0.042366554,0.027977481,1.607608517,0.00699437,0.401902129,1
GnONns6J,scatter,8679,Exercise amount_Body weight,3,0.770503497,-0.795939223,1,1,0.228577577,1,0.2295,-1.02452,-0.4,-0.42,1.42,1.42,1.795939223,0.771422423,0.78322136,0.385711212,0
GnONns6J,line,73427,Government spending_Budget deficit,6,0.707022496,-0.119672544,1,-0.755083502,-1,-0.214680376,-1.46211,-0.33435,0.9,0.93,-1.685083502,1.685083502,1.119672544,0.785319624,0.41334752,0.270201563,0
GnONns6J,line,27413,Immigrant population_Economic growth,7,-0.853385106,-1,0.254685221,-0.055648019,-1,0.888703961,0.79774,0.63402,0.4,0.44,-0.495648019,0.495648019,1.254685221,1.888703961,0.554035163,0.47217599,0
GnONns6J,line,16568,Income tax rate_Poverty rate,8,-1,-1,1,0.14212255,-0.715754901,1,1.14212,-0.28425,0,0.08,0.06212255,0.06212255,2,1.715754901,1,0.428938725,0
GnONns6J,line,62933,Labor union participation_Corporate profits,5,-0.632634908,-1,1,-0.479355484,-1,0.776873109,0.15328,-0.22313,-0.4,-0.41,-0.069355484,0.069355484,2,1.776873109,0.816317454,0.628114296,0
GnONns6J,scatter,10694,Temperature_Crime rate,0,0.719652732,-1,1,0.716768216,0.188966408,1,-0.00288,-1.18897,0.4,0.4,0.316768216,0.316768216,2,0.811033592,0.859826366,0.263900904,0
GnONns6J,scatter,173413,Temperature_Sales of Mittens,2,-0.447475113,-0.991328722,0.096378496,0.175575662,-0.430683568,0.781834892,0.62305,0.12481,-0.9,-0.89,1.065575662,1.065575662,1.087707218,1.21251846,0.271926804,0.303129615,0
GnONns6J,line,5085,Vaccination rate_Rate of illness,9,1,0.047292993,1,0.867683446,-0.143691142,1,-0.13232,0.19098,-0.9,-0.89,1.757683446,1.757683446,0.952707007,1.143691142,0.476353504,0.505687294,0
GnONns6J,scatter,10213,Weight_Price,4,-0.724556159,-1,0.356341527,-1,-1,1,-0.27544,0.64366,0.9,0.9,-1.9,1.9,1.356341527,2,0.540448843,1,0
GnONns6J,scatter,7951,Yearly income_Height,1,-0.869856356,-1,0.712660286,0.526445336,0.265940761,0.786949911,1.3963,-1.19165,0,0.02,0.506445336,0.506445336,1.712660286,0.521009151,0.791258321,0.130252288,0
GqyTaUqS,scatter,14590,Exercise amount_Body weight,2,0.884496227,0.884496227,0.884496227,-0.845269596,-0.845269596,-0.845269596,-1.72977,0,-0.4,-0.42,-0.425269596,0.425269596,0,0,0.001,0.001,0
GqyTaUqS,line,10813,Government spending_Budget deficit,6,0.370518004,0.370518004,0.370518004,1,1,1,0.62948,0,0.9,0.93,0.07,0.07,0,0,0.001,0.001,0
GqyTaUqS,line,12920,Immigrant population_Economic growth,9,-0.197776694,-0.197776694,-0.197776694,0.387242647,0.387242647,0.387242647,0.58502,0,0.4,0.44,-0.052757353,0.052757353,0,0,0.001,0.001,0
GqyTaUqS,line,15064,Income tax rate_Poverty rate,7,-0.118993851,-0.118993851,-0.118993851,0.164407352,0.164407352,0.164407352,0.2834,0,0,0.08,0.084407352,0.084407352,0,0,0.001,0.001,0
GqyTaUqS,line,13757,Labor union participation_Corporate profits,5,-0.49012526,-0.49012526,-0.49012526,-0.854182887,-0.870434128,-0.837931646,-0.36406,0.0325,-0.4,-0.41,-0.444182887,0.444182887,0,0.032502482,0.001,0.00812562,0
GqyTaUqS,scatter,3866,Temperature_Crime rate,4,-1,-1,-1,0.53701361,0.53701361,0.53701361,1.53701,0,0.4,0.4,0.13701361,0.13701361,0,0,0.001,0.001,0
GqyTaUqS,scatter,7063,Temperature_Sales of Mittens,3,-1,-1,-1,-0.97586858,-0.97586858,-0.97586858,0.02413,0,-0.9,-0.89,-0.08586858,0.08586858,0,0,0.001,0.001,0
